body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.384827	0.014587	0.121306	0.000000	0.625299	-0.000000	0.780383	0.000000	-0.632378	-0.086490	-0.435946	0.487632	-0.148607	-0.000197	0.620458	0.085798	0.447616	0.472062	-0.143165	0.019999	0.439967	-0.051998	0.058388	-0.578263	0.440030	0.052174	-0.059209	-0.578987	0.000000	-0.027288	-0.012196	-0.006256	-0.533842	0.285118	0.001422	-0.014088	-0.004075	-0.019979	-0.643583	0.318349	-0.001857	0.346306	-0.076548	0.149842	-0.625464	0.345876	0.077421	-0.150834	-0.625621
-0.384943	0.014589	0.122519	0.000000	0.622710	-0.000000	0.782451	0.000000	-0.630123	-0.085763	-0.434228	0.472156	-0.140776	-0.000143	0.618575	0.085087	0.446154	0.456561	-0.135371	0.019929	0.446281	-0.053865	0.061857	-0.589251	0.446338	0.054059	-0.062696	-0.589988	0.000000	0.392821	0.133480	0.270255	-1.253769	0.604327	0.005164	-0.254327	-0.098485	-0.179441	-1.038098	0.532450	-0.006908	0.254505	-0.127022	0.220606	-0.397345	0.254455	0.127878	-0.221383	-0.398842
-0.385063	0.014591	0.123773	0.000000	0.620031	-0.000000	0.784575	0.000000	-0.616665	-0.081151	-0.425136	0.437482	-0.124433	0.000010	0.610285	0.081858	0.440439	0.430539	-0.121867	0.019723	0.450147	-0.057079	0.067212	-0.594156	0.450209	0.057290	-0.068064	-0.594941	0.000000	0.321649	0.110798	0.225816	-1.196577	0.584858	0.006633	-0.143111	-0.063003	-0.109494	-0.899141	0.486991	-0.008925	0.220504	-0.141728	0.252749	-0.303230	0.220603	0.142325	-0.252762	-0.305516
-0.385187	0.014593	0.125068	0.000000	0.617258	-0.000000	0.786758	0.000000	-0.617257	-0.081331	-0.425195	0.424293	-0.117382	0.000122	0.612851	0.082567	0.441774	0.420595	-0.115891	0.019572	0.455101	-0.059534	0.071967	-0.601380	0.455162	0.059752	-0.072806	-0.602208	0.000000	-0.205225	-0.068903	-0.117359	-0.390855	0.236445	0.005096	0.263961	0.084633	0.154892	-0.296187	0.204699	-0.006899	0.261305	-0.113314	0.230200	-0.390179	0.261248	0.113540	-0.229282	-0.392312
-0.385313	0.014595	0.126384	0.000000	0.614437	-0.000000	0.788966	0.000000	-0.624874	-0.083907	-0.429830	0.421847	-0.114976	0.000214	0.620844	0.085244	0.446635	0.418691	-0.113679	0.019447	0.460599	-0.061611	0.076420	-0.609764	0.460658	0.061831	-0.077235	-0.610633	0.000000	-0.401646	-0.137462	-0.242402	-0.104391	0.116364	0.005607	0.417475	0.141709	0.251687	-0.081394	0.108121	-0.007253	0.417140	-0.106226	0.228176	-0.655600	0.416920	0.106320	-0.226682	-0.657412
-0.385444	0.014596	0.127765	0.000000	0.611473	-0.000000	0.791263	0.000000	-0.633323	-0.086829	-0.434891	0.420117	-0.112727	0.000346	0.629550	0.088235	0.451842	0.417339	-0.111566	0.019282	0.471787	-0.063783	0.081094	-0.627604	0.471839	0.064005	-0.081873	-0.628505	0.000000	-0.427641	-0.148563	-0.255308	-0.082851	0.111900	0.007018	0.439893	0.151848	0.262229	-0.064770	0.105387	-0.008648	0.630970	-0.109413	0.233813	-1.007840	0.630603	0.109534	-0.232071	-1.009296
-0.385578	0.014598	0.129167	0.000000	0.608456	-0.000000	0.793584	0.000000	-0.641980	-0.089850	-0.440042	0.418533	-0.110500	0.000494	0.638439	0.091318	0.457124	0.416100	-0.109464	0.019101	0.485838	-0.065988	0.085773	-0.650077	0.485883	0.066212	-0.086518	-0.651005	0.000000	-0.443237	-0.155890	-0.262072	-0.071903	0.110337	0.008182	0.453670	0.158679	0.267856	-0.056325	0.104627	-0.009747	0.845762	-0.111819	0.234247	-1.355261	0.845280	0.112049	-0.232561	-1.356456
-0.385717	0.014600	0.130613	0.000000	0.605340	-0.000000	0.795964	0.000000	-0.651052	-0.093065	-0.445374	0.417241	-0.108314	0.000674	0.647697	0.094582	0.462556	0.415086	-0.107381	0.018892	0.505617	-0.068256	0.090464	-0.681815	0.505651	0.068487	-0.091176	-0.682763	0.000000	-0.268273	-0.098526	-0.169474	-0.336575	0.143565	-0.002691	0.252676	0.087539	0.160704	-0.363045	0.150993	0.004016	1.165858	-0.114184	0.230555	-1.860260	1.165197	0.114631	-0.229159	-1.861069
-0.385859	0.014601	0.132104	0.000000	0.602122	-0.000000	0.798401	0.000000	-0.652711	-0.093791	-0.446821	0.405070	-0.104757	0.000387	0.648547	0.094819	0.463552	0.401578	-0.103424	0.019262	0.532472	-0.070555	0.094995	-0.724487	0.532490	0.070798	-0.095684	-0.725448	0.000000	0.009765	-0.005152	-0.023810	-0.744529	0.194969	-0.020166	-0.062594	-0.026002	-0.005654	-0.831568	0.221300	0.025759	1.431195	-0.115325	0.224580	-2.270316	1.430382	0.115986	-0.223563	-2.270812
-0.386004	0.014603	0.133617	0.000000	0.598849	-0.000000	0.800862	0.000000	-0.650662	-0.093271	-0.446326	0.387460	-0.100515	-0.000133	0.645193	0.093542	0.462330	0.381824	-0.098529	0.019922	0.562865	-0.072869	0.099447	-0.772627	0.562866	0.073126	-0.100118	-0.773595	0.000000	0.257117	0.099243	0.142781	-1.165187	0.427184	-0.013078	-0.373368	-0.161649	-0.211775	-1.356827	0.498936	0.017041	1.769936	-0.120701	0.229536	-2.754201	1.769546	0.117140	-0.219548	-2.754551
