body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.001699,0.004596,0.760988,0.685544,0.009105,0.025195,-0.727538,0.003628,-0.422247,-0.031663,-0.280800,0.560425,-0.297480,0.053367,0.358042,0.092231,0.327764,0.532656,-0.306745,-0.031054,-0.125626,0.051778,-0.556855,-0.164516,-0.077748,-0.037370,0.600429,-0.168426,0.014322,0.002798,-0.000167,-0.001087,0.007090,0.008714,-0.007351,-0.008564,-0.001596,-0.006133,0.000900,-0.004105,-0.016730,-0.083175,0.008663,-0.195397,-0.146433,-0.063958,-0.007822,0.236616,-0.157771
-0.001719,0.004519,0.761014,0.685399,0.009120,0.025187,-0.727675,0.003975,-0.422230,-0.031720,-0.280886,0.560506,-0.297300,0.052035,0.357923,0.092198,0.327818,0.532582,-0.306676,-0.032105,-0.127252,0.051946,-0.560642,-0.167416,-0.078991,-0.037531,0.605082,-0.171554,0.013696,-0.005000,0.002172,-0.005605,0.006810,0.018869,-0.019173,-0.006663,0.002199,-0.007620,-0.004156,-0.002357,-0.014601,-0.079948,0.008450,-0.183585,-0.143756,-0.060704,-0.008135,0.228842,-0.155116
-0.001848,0.004482,0.761007,0.685359,0.009140,0.025190,-0.727712,0.004176,-0.422447,-0.031576,-0.281024,0.560697,-0.296725,0.052600,0.357775,0.092319,0.327460,0.532490,-0.306840,-0.031638,-0.128824,0.052116,-0.564199,-0.170266,-0.080176,-0.037695,0.609583,-0.174630,0.012181,-0.006694,0.001539,-0.009702,0.005412,0.012380,0.032794,-0.009006,0.000766,-0.015026,-0.007012,-0.010016,0.019579,-0.077284,0.008507,-0.171812,-0.141392,-0.057996,-0.008254,0.220869,-0.152674
-0.001868,0.004456,0.761004,0.685276,0.009175,0.025195,-0.727790,0.004463,-0.422498,-0.031658,-0.281274,0.560723,-0.296805,0.053347,0.357563,0.092229,0.327217,0.532301,-0.307076,-0.031322,-0.130343,0.052286,-0.567515,-0.173071,-0.081311,-0.037861,0.613917,-0.177661,0.014073,-0.002918,-0.003430,-0.013537,0.001550,-0.003566,-0.004025,-0.009111,-0.003451,-0.009676,-0.008544,-0.004911,-0.008924,-0.074522,0.008417,-0.160275,-0.139103,-0.055524,-0.008493,0.212499,-0.150434
-0.001890,0.004412,0.761012,0.685243,0.009188,0.025198,-0.727820,0.004739,-0.422564,-0.031713,-0.281566,0.560759,-0.296867,0.052439,0.357411,0.092181,0.327073,0.532148,-0.307036,-0.031995,-0.131805,0.052452,-0.570610,-0.175830,-0.082397,-0.038035,0.618083,-0.180648,0.010215,-0.006911,0.000809,-0.016538,0.003001,0.003903,-0.013562,-0.007889,0.001118,-0.014300,-0.007568,-0.002414,-0.007790,-0.071669,0.008354,-0.149995,-0.136847,-0.053321,-0.008674,0.203767,-0.148325
-0.001995,0.004404,0.760981,0.685263,0.009206,0.025227,-0.727800,0.004871,-0.422774,-0.031626,-0.281936,0.560843,-0.296648,0.052805,0.357247,0.092273,0.326645,0.531999,-0.307173,-0.031633,-0.133210,0.052621,-0.573514,-0.178545,-0.083443,-0.038208,0.622068,-0.183594,0.008697,-0.009707,0.000060,-0.016674,0.002012,0.002235,0.012369,-0.006917,0.000113,-0.017681,-0.008519,-0.005173,0.010309,-0.068487,0.008399,-0.140859,-0.134610,-0.051294,-0.008687,0.194401,-0.146271
-0.001995,0.004409,0.760999,0.685283,0.009228,0.025244,-0.727781,0.005086,-0.422952,-0.031711,-0.282233,0.560839,-0.296778,0.052933,0.357134,0.092186,0.326365,0.531807,-0.307243,-0.031583,-0.134544,0.052788,-0.576244,-0.181215,-0.084449,-0.038382,0.625859,-0.186499,0.007032,-0.008468,-0.003359,-0.015327,0.001200,-0.001414,-0.018993,-0.003907,-0.002106,-0.010400,-0.008427,0.001384,-0.010284,-0.064892,0.008081,-0.132370,-0.132366,-0.049583,-0.008799,0.184868,-0.144334
-0.002014,0.004380,0.761011,0.685305,0.009242,0.025262,-0.727760,0.005153,-0.423113,-0.031760,-0.282549,0.560891,-0.296705,0.052045,0.357091,0.092189,0.326229,0.531662,-0.307117,-0.032045,-0.135806,0.052944,-0.578809,-0.183840,-0.085427,-0.038560,0.629462,-0.189367,0.000260,-0.012169,0.000772,-0.016569,0.001693,0.009405,-0.003428,-0.001157,0.002745,-0.011478,-0.007252,0.001799,-0.001616,-0.061119,0.007601,-0.125010,-0.130190,-0.048202,-0.008751,0.174820,-0.142469
-0.002096,0.004398,0.760988,0.685418,0.009281,0.025325,-0.727650,0.005097,-0.423439,-0.031680,-0.282896,0.560907,-0.296402,0.052796,0.357088,0.092295,0.325906,0.531517,-0.307171,-0.031648,-0.136989,0.053092,-0.581245,-0.186422,-0.086377,-0.038732,0.632852,-0.192197,-0.000270,-0.014413,-0.001546,-0.016385,-0.002749,0.005713,0.013314,0.002503,0.001381,-0.010040,-0.007290,0.001671,0.003921,-0.056810,0.007212,-0.120023,-0.128017,-0.046736,-0.008532,0.164354,-0.140605
-0.002070,0.004409,0.761014,0.685476,0.009315,0.025360,-0.727594,0.005142,-0.423689,-0.031822,-0.283204,0.560781,-0.296476,0.052577,0.357191,0.092244,0.325828,0.531370,-0.307051,-0.031888,-0.138078,0.053232,-0.583610,-0.188961,-0.087296,-0.038901,0.636037,-0.194991,0.001051,-0.014769,-0.004102,-0.016018,-0.003806,0.005219,-0.037226,0.006790,0.000842,-0.001913,-0.005414,0.010181,-0.023794,-0.052549,0.006713,-0.116493,-0.125863,-0.045278,-0.008464,0.154787,-0.138795
