body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos00,joint_pos01,joint_pos02,joint_pos03,joint_pos04,joint_pos05,joint_pos06,joint_pos07,joint_pos08,joint_pos09,joint_pos10,joint_pos11,joint_pos12,joint_pos13,joint_pos14,joint_pos15,joint_pos16,joint_pos17,joint_pos18,joint_pos19,joint_pos20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.203541,2.483767,0.749962,0.018906,0.009444,-0.037729,-0.999065,0.032848,-0.735412,-0.141675,-0.744093,0.975796,-0.363558,-0.067944,0.85875,-0.058907,0.686206,1.058194,-0.478468,0.082792,-1.532182,1.308293,-1.465714,-1.317822,-0.65385,-0.955221,0.143157,-0.872205,0.095915,1.049703,-1.531934,0.025773,-0.280021,1.313337,-0.463856,1.387066,-0.948025,1.315351,0.358367,-0.247856,0.644594,0.128818,0.346047,-1.794884,6.903079,1.783974,-0.710487,-1.158179,5.564472
-0.203992,2.473669,0.748499,0.021196,0.010465,-0.039199,-0.998952,0.034586,-0.719279,-0.167178,-0.731021,0.971052,-0.348242,-0.064737,0.886054,-0.078913,0.712945,1.063146,-0.47904,0.095011,-1.53137,1.307348,-1.498518,-1.174886,-0.614272,-0.963889,0.129153,-0.756036,0.05468,0.745319,-1.029047,0.795211,-0.199433,0.407913,-0.171637,1.086313,-1.091133,1.115324,0.043002,0.139394,0.532271,-0.439075,-0.6235,-1.243189,7.263345,2.347165,-0.272626,0.011257,5.876565
-0.204068,2.462928,0.747539,0.024349,0.009777,-0.039636,-0.99887,0.035035,-0.7056,-0.182836,-0.712285,0.967819,-0.347241,-0.074809,0.902202,-0.102552,0.730819,1.059914,-0.472893,0.104083,-1.549745,1.283353,-1.515442,-1.027288,-0.559963,-0.966126,0.143607,-0.637142,-0.065465,0.57182,-0.949445,0.694807,0.063221,-0.115747,-0.003693,0.657102,-1.150692,0.721483,-0.351727,0.536495,0.300329,-1.522878,-1.653495,-0.506318,7.203436,2.819779,-0.052588,1.145406,5.672643
-0.204245,2.452004,0.74762,0.028842,0.009464,-0.038865,-0.998784,0.031967,-0.696406,-0.205156,-0.703229,0.973581,-0.352871,-0.064885,0.912338,-0.124941,0.741805,1.049077,-0.45758,0.107024,-1.592285,1.241208,-1.51877,-0.886748,-0.501481,-0.965993,0.174969,-0.52913,-0.222534,0.321198,-1.042955,0.389256,0.356965,-0.108147,0.472151,0.508815,-1.010812,0.563502,-0.577405,0.821617,0.042873,-2.370951,-2.206233,-0.278988,6.572228,2.702051,-0.031228,1.471696,5.053605
-0.204596,2.441514,0.74799,0.033164,0.009832,-0.037666,-0.998692,0.026134,-0.692752,-0.224555,-0.696714,0.982098,-0.351567,-0.055923,0.922555,-0.142984,0.753359,1.036818,-0.440028,0.105798,-1.644583,1.195104,-1.526601,-0.764399,-0.451881,-0.967375,0.202475,-0.434998,-0.341016,0.233275,-0.826054,0.306848,0.333825,0.081448,0.244443,0.448912,-0.783694,0.517216,-0.484839,0.741799,-0.212402,-1.421496,-1.266128,-0.306043,3.402163,1.418859,-0.02123,0.800731,2.636631
-0.204942,2.431956,0.748257,0.036937,0.009666,-0.036293,-0.998612,0.018326,-0.687075,-0.238198,-0.690955,0.986934,-0.349613,-0.055107,0.930294,-0.156289,0.762493,1.029684,-0.427908,0.098528,-1.649145,1.190563,-1.531012,-0.750662,-0.444727,-0.966842,0.206999,-0.423665,-0.451582,0.328833,-0.755315,0.570007,0.299229,0.066966,0.044389,0.541556,-0.747284,0.752097,-0.564933,0.70805,-0.484157,-0.105879,-0.154254,-0.284472,0.573263,0.366277,0.047101,0.251843,0.485874
-0.205508,2.421623,0.748109,0.03832,0.009667,-0.036258,-0.998561,0.008071,-0.679599,-0.254767,-0.673914,0.994067,-0.348889,-0.054147,0.944217,-0.172876,0.783443,1.01422,-0.411706,0.086432,-1.648818,1.188933,-1.53798,-0.741468,-0.43723,-0.965491,0.212548,-0.415563,-0.470217,0.407624,-0.823104,1.121153,0.327714,-0.056053,0.229209,0.88878,-0.822675,1.256305,-0.833912,0.930079,-0.509266,0.131384,-0.039372,-0.468993,0.467812,0.416575,0.094675,0.334001,0.397955
-0.205754,2.410832,0.747597,0.036136,0.009537,-0.038488,-0.99856,-0.000482,-0.67077,-0.271123,-0.646109,1.000042,-0.351856,-0.045939,0.965845,-0.189196,0.812746,0.996327,-0.390705,0.078158,-1.643889,1.188988,-1.549772,-0.731949,-0.428064,-0.963055,0.220359,-0.407747,-0.347433,0.519037,-0.793617,1.497045,0.224632,-0.185612,0.590217,1.233047,-0.804829,1.565781,-0.83009,0.99856,-0.289606,0.255862,0.02993,-0.597224,0.469904,0.44352,0.152044,0.394879,0.376479
-0.20598,2.400209,0.746827,0.031861,0.008878,-0.040735,-0.998622,-0.005827,-0.658837,-0.286512,-0.614032,1.003052,-0.356313,-0.030539,0.993539,-0.205069,0.846074,0.981017,-0.371764,0.074847,-1.638583,1.190131,-1.561869,-0.722672,-0.419489,-0.959409,0.228344,-0.400504,-0.20659,0.602156,-0.73276,1.569405,0.142145,-0.222739,0.816079,1.463491,-0.741431,1.633921,-0.639626,0.908588,-0.192629,0.174627,0.04206,-0.503936,0.450152,0.395575,0.215571,0.382414,0.342831
-0.205997,2.389632,0.745768,0.026778,0.007558,-0.042183,-0.998722,-0.008746,-0.646684,-0.300433,-0.583333,1.005728,-0.360765,-0.013296,1.024385,-0.218853,0.878102,0.970742,-0.354361,0.070453,-1.636904,1.190671,-1.569929,-0.713943,-0.412241,-0.954432,0.235655,-0.394034,-0.164426,0.56686,-0.655683,1.431412,0.140145,-0.232211,0.794347,1.693255,-0.65686,1.34346,-0.34593,0.828399,-0.083963,-0.015152,-0.013033,-0.223237,0.414918,0.331323,0.292255,0.346713,0.298058
